2　乗用型田植機(クランク式・ロータリー式),"","","","","","","","","","","","","","","",""
"",(4)7～10条,"","","","","","","","","","","","","","",""
"",①北海道,"","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","",単位：台、千円,"",""
"",銘柄,型式　　　　(派生を含む),台数,条数,植付け方式,"",施肥機,"",年式及び初販年,"","","",販売価格(千円),"","",備考
"","","","","",クランク,ロータリー,有,無,"","","","",最高,平均,最低,""
"",ヰセキ,PG83,3,8,"",●,"",●,01,～,"",05,251,99,14,""
"",ヰセキ,PZ80,6,8,"",●,●,"",08,～,"",11,1606,715,268,""
"",ヰセキ,PZ80,5,8,"",●,"",●,08,～,"",11,1188,641,430,""
"",ヰセキ,PZ83,9,8,"",●,●,"",11,～,"",13,2473,1867,1325,""
"",ヰセキ,PZP80,33,8,"",●,●,"",02,～,"",14,2985,1380,57,""
"",クボタ,NSD8,3,8,"",●,●,"",06,～,"",11,1562,1140,834,""
"",クボタ,NSU87,6,8,"",●,●,"",08,～,"",08,761,312,24,""
"",クボタ,NSU87,4,8,"",●,"",●,10,～,"",10,981,629,251,""
"",クボタ,SPU850,4,8,"",●,●,"",04,～,"",04,78,27,10,""
"",ヤンマー,GP8,5,8,"",●,●,"",97,～,"",04,395,263,74,""
"",ヤンマー,PT80D,3,8,"",●,●,"",09,～,"",10,1650,1136,833,""
"",ヤンマー,RG8,3,8,"",●,●,"",12,～,"",12,2322,1740,646,""
"",ヤンマー,VP80D,7,8,"",●,●,"",08,～,"",10,1574,1033,54,""
"",ヤンマー,VP8D,5,8,"",●,●,"",05,～,"",06,1194,873,600,""
