2　乗用型田植機(クランク式・ロータリー式),"","","","","","","","","","","","","","","",""
"",(2)5条,"","","","","","","","","","","","","","",""
"",⑤近畿,"","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","",単位：台、千円,"",""
"",銘柄,型式　　　　(派生を含む),台数,条数,植付け方式,"",施肥機,"",年式及び初販年,"","","",販売価格(千円),"","",備考
"","","","","",クランク,ロータリー,有,無,"","","","",最高,平均,最低,""
"",ヰセキ,PA53,3,5,"",●,●,"",96,～,"",97,201,83,05,""
"",ヰセキ,PA53,4,5,"",●,"",●,95,～,"",00,350,124,03,""
"",ヰセキ,PG53,5,5,"",●,●,"",03,～,"",06,741,637,418,""
"",ヰセキ,PZ50,10,5,"",●,●,"",07,～,"",11,1221,940,569,""
"",クボタ,NSU55,13,5,"",●,●,"",06,～,"",09,1343,809,550,""
"",クボタ,SPA5,7,5,"",●,"",●,93,～,"",03,200,70,05,""
"",クボタ,SPA55,4,5,"",●,●,"",96,～,"",96,167,79,10,""
"",クボタ,SPA55,4,5,"",●,"",●,96,～,"",99,300,163,19,""
"",クボタ,SPU50,7,5,"",●,●,"",00,～,"",00,800,480,305,""
"",クボタ,SPU500,6,5,"",●,●,"",03,～,"",05,648,368,40,""
"",クボタ,SPU500,5,5,"",●,"",●,03,～,"",03,602,483,370,""
"",クボタ,SPU550,5,5,"",●,●,"",03,～,"",03,901,640,410,""
"",三菱,LV5,5,5,"",●,●,"",03,～,"",09,750,466,100,""
"",三菱,LV5,3,5,"",●,"",●,07,～,"",11,1454,905,600,""
"",ヤンマー,RR5,6,5,"",●,●,"",99,～,"",01,463,314,120,""
"",ヤンマー,RR500,4,5,"",●,"",●,95,～,"",97,167,90,09,""
"",ヤンマー,VP5,7,5,"",●,●,"",02,～,"",05,1100,809,500,""
