1　乗用型トラクター(2駆・4駆・クローラ),"","","","","","","","","","","","","","","","","","","","","",""
"",(3)20～25馬力,"","","","","","","","","","","","","","","","","","","","",""
"",⑦四国,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",単位：台、千円,"",""
"",銘柄,型式,台数,馬力,駆動方式,"","","",安全フレーム,"","","",ロータリ,"",年式及び初販年,"","","",販売価格(千円),"","",備考
"","","","","",2駆,4駆,ハーフ,フル,キャビン,４柱,２柱,フレ無し,有り,無し,"","","","",最高,平均,最低,""
"",ヰセキ,AT23,4,23,"",●,"","","","",●,"",●,"",04,～,"",06,1447,1132,800,""
"",ヰセキ,TA207,3,20,"",●,"","","","",●,"",●,"",93,～,"",96,540,431,340,""
"",ヰセキ,TA247,4,24,"",●,"","","","",●,"",●,"",91,～,"",95,498,363,260,""
"",ヰセキ,TF223,23,22,"",●,"","","","",●,"",●,"",95,～,"",07,918,647,246,""
"",ヰセキ,TG21,3,21,"",●,"","","","",●,"",●,"",95,～,"",98,718,457,240,""
"",ヰセキ,TG23,4,23,"",●,"","","","",●,"",●,"",94,～,"",03,711,578,451,""
"",ヰセキ,TH20,12,20,"",●,"","","","",●,"",●,"",03,～,"",08,1378,955,360,""
"",ヰセキ,TH213,8,21,"",●,"","","","",●,"",●,"",08,～,"",13,1296,1040,768,""
"",ヰセキ,TH22,10,22,"",●,"","","","",●,"",●,"",00,～,"",07,1256,912,700,""
"",ヰセキ,TH235,8,23,"",●,"","","","",●,"",●,"",09,～,"",14,1700,1524,1100,""
"",ヰセキ,TH24,4,24,"",●,"","","","",●,"",●,"",02,～,"",09,1292,1074,808,""
"",ヰセキ,THS20,13,20,"",●,"","","","",●,"",●,"",99,～,"",11,889,575,250,""
"",クボタ,GB20,3,20,"",●,"","","","",●,"",●,"",96,～,"",96,648,555,461,""
"",クボタ,GL200,3,20,"",●,"","","","",●,"",●,"",93,～,"",93,583,463,398,""
"",クボタ,GL201,3,21,"",●,"","","","",●,"",●,"",96,～,"",96,622,615,602,""
"",クボタ,GL-23,4,23,"",●,"","","","","",●,●,"",90,～,"",90,556,472,370,""
"",クボタ,GT21,3,21,"",●,"","","","",●,"",●,"",97,～,"",97,694,667,648,""
"",クボタ,GT-3,4,21,"",●,"","","","","",●,●,"",92,～,"",92,307,259,171,""
"",クボタ,KL23,3,23,"",●,"","","","",●,"",●,"",99,～,"",99,1380,991,640,""
"",クボタ,KT24,3,24,"",●,"","","","",●,"",●,"",02,～,"",02,1111,979,825,""
"",クボタ,T22,4,22,"",●,"","","","",●,"",●,"",99,～,"",99,648,534,273,""
"",ヤンマー,AF120,5,20,"",●,"","","","",●,"",●,"",00,～,"",02,880,784,648,""
"",ヤンマー,AF-22,3,22,"",●,"","","","",●,"",●,"",94,～,"",94,694,463,278,""
"",ヤンマー,AF220,3,20,"",●,"","","","",●,"",●,"",98,～,"",01,792,736,675,""
"",ヤンマー,AF224,5,24,"",●,"","","","",●,"",●,"",99,～,"",03,1296,584,278,""
"",ヤンマー,AF-24,6,24,"",●,"","","","",●,"",●,"",91,～,"",96,1019,471,259,""
"",ヤンマー,AF322,3,22,"",●,"","","","",●,"",●,"",99,～,"",99,1296,1265,1250,""
"",ヤンマー,EF224,4,24,"",●,"","","","",●,"",●,"",04,～,"",06,1700,1184,833,""
"",ヤンマー,EG220,3,20,"",●,"","","","",●,"",●,"",11,～,"",11,1050,1024,972,""
"",ヤンマー,F-200,4,20,"",●,"","","","",●,"",●,"",03,～,"",04,694,528,435,""
"",ヤンマー,F-210,3,21,●,"","","","","",●,"",●,"",96,～,"",98,620,484,231,""
