2　乗用型田植機(クランク式・ロータリー式),"","","","","","","","","","","","","","","",""
"",(2)5条,"","","","","","","","","","","","","","",""
"",①東北,"","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","",単位：台、千円,"",""
"",銘柄,型式　　　　(派生を含む),台数,条数,植付け方式,"",施肥機,"",年式及び初販年,"","","",販売価格(千円),"","",備考
"","","","","",クランク,ロータリー,有,無,"","","","",最高,平均,最低,""
"",ヰセキ,PG53,3,5,"",●,"",●,03,～,"",06,400,347,280,""
"",クボタ,SPA5,4,5,"",●,"",●,93,～,"",93,185,83,40,""
"",クボタ,SPA55,7,5,"",●,"",●,96,～,"",96,278,172,60,""
"",クボタ,SPJ500,14,5,"",●,"",●,99,～,"",99,417,274,20,""
"",クボタ,SPJ50A,6,5,"",●,"",●,01,～,"",01,444,287,139,""
"",クボタ,SPU50,3,5,"",●,●,"",00,～,"",00,400,379,348,""
"",クボタ,SPU50,10,5,"",●,"",●,00,～,"",04,556,315,167,""
"",クボタ,SPU500,9,5,"",●,"",●,03,～,"",03,927,480,352,""
"",クボタ,SPU500P,6,5,"",●,●,"",08,～,"",08,1100,980,880,""
"",クボタ,SPU500P,7,5,"",●,"",●,08,～,"",08,1054,784,556,""
"",クボタ,SPU50P,17,5,"",●,"",●,04,～,"",04,648,414,270,""
"",ヤンマー,PE-2X,3,5,●,"","",●,07,～,"",07,324,272,231,""
"",ヤンマー,PE-5,3,5,●,"","",●,97,～,"",97,180,133,42,""
"",ヤンマー,RJ5,3,5,"",●,"",●,11,～,"",13,1500,1131,800,""
"",ヤンマー,RR5,4,5,"",●,"",●,98,～,"",01,510,365,68,""
"",ヤンマー,RR55,6,5,"",●,"",●,88,～,"",93,232,97,28,""
"",ヤンマー,RR550,6,5,"",●,"",●,93,～,"",97,300,118,03,""
"",ヤンマー,VP5,4,5,"",●,●,"",02,～,"",05,663,559,486,""
