1　乗用型トラクター(2駆・4駆・クローラ),"","","","","","","","","","","","","","","","","","","","","",""
"",(5)30～40馬力,"","","","","","","","","","","","","","","","","","","","",""
"",⑥近畿,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",単位：台、千円,"",""
"",銘柄,型式,台数,馬力,駆動方式,"","","",安全フレーム,"","","",ロータリ,"",年式及び初販年,"","","",販売価格(千円),"","",備考
"","","","","",2駆,4駆,ハーフ,フル,キャビン,４柱,２柱,フレ無し,有り,無し,"","","","",最高,平均,最低,""
"",ヰセキ,AT33,3,33,"",●,"","",●,"","","",●,"",06,～,"",07,1495,1402,1307,""
"",ヰセキ,TGS33,3,33,"",●,"","",●,"","","",●,"",02,～,"",02,972,684,216,""
"",クボタ,KL30,3,30,"",●,"","",●,"","","",●,"",99,～,"",00,1389,919,468,""
"",クボタ,KL300,6,30,"",●,"","","","",●,"","",●,03,～,"",03,1872,1536,1268,""
"",クボタ,KL33,3,33,"",●,"","",●,"","","",●,"",99,～,"",99,1296,864,509,""
"",クボタ,KL340H,7,34,"",●,"","",●,"","","","",●,03,～,"",03,2361,1909,1390,""
"",クボタ,KL345,3,34,"",●,"","",●,"","","","",●,07,～,"",07,2548,1928,1436,""
"",ヤンマー,AF330,3,30,"",●,"","","","",●,"","",●,01,～,"",01,1713,1168,865,""
"",ヤンマー,EF330V,3,30,"",●,"","",●,"","","","",●,07,～,"",07,1204,1204,1204,""
