2　乗用型田植機(クランク式・ロータリー式),"","","","","","","","","","","","","","","",""
"",(3)6条,"","","","","","","","","","","","","","",""
"",④北陸,"","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","",単位：台、千円,"",""
"",銘柄,型式　　　　(派生を含む),台数,条数,植付け方式,"",施肥機,"",年式及び初販年,"","","",販売価格(千円),"","",備考
"","","","","",クランク,ロータリー,有,無,"","","","",最高,平均,最低,""
"",ヰセキ,PZ60,3,6,"",●,●,"",06,～,"",10,1502,1156,865,""
"",クボタ,NSU65,6,6,"",●,●,"",06,～,"",09,1547,1093,600,""
"",クボタ,NSU65,6,6,"",●,"",●,06,～,"",09,1120,961,800,""
"",クボタ,NSU67,6,6,"",●,●,"",06,～,"",09,1157,1009,700,""
"",クボタ,NSU67,8,6,"",●,"",●,06,～,"",09,1000,827,680,""
"",クボタ,SPU65,4,6,"",●,"",●,00,～,"",00,650,393,120,""
"",クボタ,SPU650,10,6,"",●,●,"",03,～,"",06,800,595,116,""
"",クボタ,SPU650,7,6,"",●,"",●,03,～,"",03,833,610,500,""
"",クボタ,WP60D,3,6,"",●,"",●,13,～,"",13,1482,1344,1250,""
"",三菱,LV6,3,6,"",●,"",●,03,～,"",05,324,301,278,""
"",ヤンマー,GP6A,3,6,"",●,"",●,99,～,"",00,278,278,278,""
"",ヤンマー,VP6,21,6,"",●,●,"",02,～,"",06,1000,616,185,""
"",ヤンマー,VP6,4,6,"",●,"",●,03,～,"",05,833,547,352,""
"",ヤンマー,VP60X,5,6,"",●,●,"",07,～,"",07,1509,1334,1019,""
"",ヤンマー,VP6C,4,6,"",●,●,"",03,～,"",07,926,787,648,""
"",ヤンマー,VP6C,3,6,"",●,"",●,03,～,"",05,861,694,574,""
