2　乗用型田植機(クランク式・ロータリー式),"","","","","","","","","","","","","","","",""
"",(1)3～4条,"","","","","","","","","","","","","","",""
"",⑦四国,"","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","",単位：台、千円,"",""
"",銘柄,型式　　　　(派生を含む),台数,条数,植付け方式,"",施肥機,"",年式及び初販年,"","","",販売価格(千円),"","",備考
"","","","","",クランク,ロータリー,有,無,"","","","",最高,平均,最低,""
"",ヰセキ,PM40,3,4,"",●,●,"",93,～,"",95,126,91,50,""
"",ヰセキ,PM40,4,4,"",●,"",●,92,～,"",98,234,149,112,""
"",ヰセキ,PM43,7,4,"",●,●,"",95,～,"",02,378,245,06,""
"",ヰセキ,PM43,14,4,"",●,"",●,95,～,"",03,329,213,86,""
"",ヰセキ,PP4,6,4,●,"","",●,00,～,"",02,234,164,50,""
"",ヰセキ,PP43,13,4,●,"","",●,02,～,"",06,380,258,151,""
"",ヰセキ,PPZ4,3,4,●,"","",●,10,～,"",12,400,304,246,""
"",ヰセキ,PQ4,17,4,"",●,●,"",03,～,"",09,779,514,22,""
"",ヰセキ,PQ4,3,4,"",●,"",●,00,～,"",06,404,394,378,""
"",ヰセキ,PQ4V,3,4,"",●,"",●,96,～,"",07,446,415,400,""
"",ヰセキ,PQZ4,20,4,"",●,●,"",07,～,"",12,959,803,589,""
"",ヰセキ,PQZ4,9,4,"",●,"",●,07,～,"",13,739,597,330,""
"",ヰセキ,PQZ43,9,4,"",●,●,"",12,～,"",15,1186,1011,792,""
"",ヰセキ,JC4,8,4,●,"","",●,02,～,"",02,324,250,185,""
"",ヰセキ,JC4A,6,4,●,"","",●,05,～,"",09,370,297,231,""
"",クボタ,JJ4,4,4,●,"","",●,00,～,"",00,200,185,139,""
"",クボタ,SPJ400,4,4,"",●,"",●,97,～,"",97,324,231,139,""
"",クボタ,SPU450P,3,4,"",●,"",●,08,～,"",08,811,703,556,""
"",クボタ,SPU45P,9,4,"",●,●,"",04,～,"",04,496,368,92,""
"",クボタ,SPU45P,5,4,"",●,"",●,04,～,"",07,444,317,46,""
"",ヤンマー,PE-1,13,4,●,"","",●,99,～,"",99,231,159,65,""
"",ヤンマー,PE-1A,9,4,●,"","",●,01,～,"",02,230,178,139,""
"",ヤンマー,PE-1L,3,4,●,"","",●,04,～,"",04,185,158,139,""
"",ヤンマー,PE-1X,9,4,●,"","",●,04,～,"",04,324,231,150,""
"",ヤンマー,PE-4,3,4,●,"","",●,90,～,"",02,278,162,40,""
"",ヤンマー,PE-40,3,4,●,"","",●,96,～,"",98,360,197,102,""
"",ヤンマー,PE-40R,6,4,"",●,"",●,99,～,"",99,300,203,100,""
"",ヤンマー,PE-4AR,7,4,"",●,"",●,99,～,"",00,296,185,50,""
"",ヤンマー,PES-1,12,4,●,"","",●,07,～,"",07,456,324,213,""
"",ヤンマー,RJ4,7,4,"",●,●,"",11,～,"",12,1130,937,833,""
"",ヤンマー,RR400,6,4,"",●,"",●,93,～,"",02,231,178,80,""
"",ヤンマー,VP1,3,4,"",●,"",●,10,～,"",10,500,466,435,""
"",ヤンマー,VP4,6,4,"",●,●,"",01,～,"",06,787,576,370,""
"",ヤンマー,VP4,7,4,"",●,"",●,02,～,"",05,800,473,278,""
