1　乗用型トラクター(2駆・4駆・クローラ),"","","","","","","","","","","","","","","","","","","","","",""
"",(４)25～30馬力,"","","","","","","","","","","","","","","","","","","","",""
"",①東北,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",単位：台、千円,"",""
"",銘柄,型式,台数,馬力,駆動方式,"","","",安全フレーム,"","","",ロータリ,"",年式及び初販年,"","","",販売価格(千円),"","",備考
"","","","","",2駆,4駆,ハーフ,フル,キャビン,４柱,２柱,フレ無し,有り,無し,"","","","",最高,平均,最低,""
"",ヰセキ,TA287,3,28,"",●,"","","","",●,"",●,"",93,～,"",94,610,421,123,""
"",クボタ,GL241,9,25,"",●,"","","","",●,"",●,"",96,～,"",96,1139,833,469,""
"",クボタ,GL-25,8,25,"",●,"","","","","",●,●,"",90,～,"",90,1296,741,306,""
"",クボタ,GL260,9,26,"",●,"","","","",●,"",●,"",93,～,"",93,1863,979,648,""
"",クボタ,GL261,6,27,"",●,"","",●,"","","",●,"",96,～,"",96,1583,1142,750,""
"",クボタ,GL261,3,27,"",●,"","","","",●,"",●,"",96,～,"",96,1296,1180,1080,""
"",クボタ,GL-27,4,27,"",●,"","","","","",●,●,"",90,～,"",90,1071,764,620,""
"",クボタ,KL25,5,25,"",●,"","",●,"","","",●,"",99,～,"",99,2222,1779,1431,""
"",クボタ,KL25,4,25,"",●,"","","","",●,"",●,"",99,～,"",08,1360,1216,1052,""
"",クボタ,KL250H,4,25,"",●,"","",●,"","","",●,"",03,～,"",03,2222,2077,1892,""
"",クボタ,KL27,9,27,"",●,"","","","",●,"",●,"",99,～,"",99,1806,1307,800,""
"",クボタ,KL270,3,27,"",●,"","","","",●,"",●,"",03,～,"",04,1799,1696,1589,""
"",クボタ,KL270(PC),5,27,"","",●,"",●,"","","","",●,04,～,"",04,2400,2271,2122,""
"",クボタ,KL270H,3,27,"",●,"","",●,"","","",●,"",03,～,"",03,2500,2092,1806,""
"",クボタ,KT280,3,28,"",●,"","","","",●,"",●,"",05,～,"",05,1670,1549,1481,""
"",クボタ,L1-255,3,25,"",●,"","","","","",●,"",●,88,～,"",88,500,454,398,""
"",クボタ,T265D,4,26,"",●,"","","","",●,"",●,"",10,～,"",10,2480,2030,1713,""
"",ヤンマー,AF-250R,4,25,"",●,"","","","",●,"",●,"",97,～,"",98,1200,1019,850,""
"",ヤンマー,AF326,5,26,"",●,"","","","",●,"",●,"",00,～,"",00,1280,1280,1280,""
"",ヤンマー,CT226,3,26,"","","",●,"","",●,"",●,"",96,～,"",96,2278,2052,1879,""
"",ヤンマー,EG227,3,27,"",●,"","","","",●,"",●,"",11,～,"",11,2222,889,222,""
"",ヤンマー,RS-27,7,27,"",●,"","","","",●,"",●,"",95,～,"",98,1250,883,600,""
"",ヤンマー,RS-270S,7,27,"",●,"","","","",●,"",●,"",99,～,"",00,1296,1031,876,""
