2　乗用型田植機(クランク式・ロータリー式),"","","","","","","","","","","","","","","",""
"",(1)3～4条,"","","","","","","","","","","","","","",""
"",③北陸,"","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","",単位：台、千円,"",""
"",銘柄,型式　　　　(派生を含む),台数,条数,植付け方式,"",施肥機,"",年式及び初販年,"","","",販売価格(千円),"","",備考
"","","","","",クランク,ロータリー,有,無,"","","","",最高,平均,最低,""
"",クボタ,JC4,9,4,●,"","",●,02,～,"",08,320,165,86,""
"",クボタ,JC4A,3,4,●,"","",●,05,～,"",05,273,260,236,""
"",クボタ,SPU450P,3,4,"",●,●,"",08,～,"",08,833,669,451,""
"",クボタ,SPU45P,7,4,"",●,●,"",04,～,"",04,556,443,270,""
"",ヤンマー,PE-1,5,4,●,"","",●,99,～,"",00,231,129,67,""
"",ヤンマー,PE-4AR,5,4,"",●,"",●,99,～,"",00,324,204,138,""
"",ヤンマー,PES-1,5,4,●,"","",●,07,～,"",08,300,255,139,""
"",ヤンマー,VP1,3,4,"",●,"",●,10,～,"",10,463,392,296,""
"",ヤンマー,VP4,6,4,"",●,●,"",01,～,"",06,556,503,445,""
