2　乗用型田植機(クランク式・ロータリー式),"","","","","","","","","","","","","","","",""
"",(3)6条,"","","","","","","","","","","","","","",""
"",⑧九州,"","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","",単位：台、千円,"",""
"",銘柄,型式　　　　(派生を含む),台数,条数,植付け方式,"",施肥機,"",年式及び初販年,"","","",販売価格(千円),"","",備考
"","","","","",クランク,ロータリー,有,無,"","","","",最高,平均,最低,""
"",ヰセキ,PG63,3,6,"",●,"",●,03,～,"",08,540,473,400,""
"",ヰセキ,PZ60,9,6,"",●,●,"",04,～,"",10,1296,1017,701,""
"",ヰセキ,PZ60,3,6,"",●,"",●,07,～,"",10,1350,1057,870,""
"",クボタ,NSU65,7,6,"",●,●,"",06,～,"",06,1396,965,300,""
"",クボタ,NSU65,10,6,"",●,"",●,06,～,"",06,1290,974,653,""
"",クボタ,NSU67,5,6,"",●,●,"",06,～,"",09,1407,1066,874,""
"",クボタ,NSU67,3,6,"",●,"",●,06,～,"",09,1239,987,639,""
"",クボタ,SPA6,3,6,"",●,"",●,93,～,"",93,185,79,05,""
"",クボタ,SPU60,3,6,"",●,"",●,00,～,"",00,736,433,100,""
"",クボタ,SPU600,3,6,"",●,●,"",03,～,"",03,880,841,772,""
"",クボタ,SPU65,5,6,"",●,"",●,00,～,"",00,648,456,80,""
"",クボタ,SPU650,5,6,"",●,●,"",03,～,"",03,620,431,185,""
"",クボタ,SPU650,3,6,"",●,"",●,03,～,"",03,620,532,374,""
"",ヤンマー,VP6,4,6,"",●,●,"",02,～,"",06,509,281,46,""
"",ヤンマー,VP6,3,6,"",●,"",●,03,～,"",07,648,582,463,""
"",ヤンマー,VP60RX,3,6,"",●,"",●,10,～,"",11,1330,1115,903,""
"",ヤンマー,VP60X,3,6,"",●,"",●,08,～,"",08,1000,882,812,""
