1　乗用型トラクター(2駆・4駆・クローラ),"","","","","","","","","","","","","","","","","","","","","",""
"",(3)20～25馬力,"","","","","","","","","","","","","","","","","","","","",""
"",②関東,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",単位：台、千円,"",""
"",銘柄,型式,台数,馬力,駆動方式,"","","",安全フレーム,"","","",ロータリ,"",年式及び初販年,"","","",販売価格(千円),"","",備考
"","","","","",2駆,4駆,ハーフ,フル,キャビン,４柱,２柱,フレ無し,有り,無し,"","","","",最高,平均,最低,""
"",ヰセキ,TA247,3,24,"",●,"","","","",●,"",●,"",90,～,"",95,480,217,50,""
"",ヰセキ,TF223,5,22,"",●,"","","","",●,"",●,"",98,～,"",06,550,398,200,""
"",ヰセキ,TF243,9,24,"",●,"","","","",●,"",●,"",88,～,"",05,1296,576,100,""
"",ヰセキ,TG23,4,23,"",●,"","","","",●,"",●,"",95,～,"",04,550,340,70,""
"",ヰセキ,TH20,4,20,"",●,"","","","",●,"",●,"",02,～,"",06,1000,817,622,""
"",ヰセキ,TH22,3,22,"",●,"","","","",●,"",●,"",02,～,"",05,900,743,500,""
"",ヰセキ,TH24,5,24,"",●,"","","","",●,"",●,"",01,～,"",07,1060,685,378,""
"",ヰセキ,THS20,4,20,"",●,"","","","",●,"",●,"",01,～,"",05,850,615,263,""
"",クボタ,GB20,4,20,"",●,"","","","",●,"",●,"",96,～,"",96,656,515,360,""
"",クボタ,GB200,3,20,"",●,"","","","",●,"",●,"",00,～,"",00,750,587,374,""
"",クボタ,GL200,4,20,"",●,"","","","",●,"",●,"",93,～,"",93,741,613,556,""
"",クボタ,GL201,3,21,"",●,"","","","",●,"",●,"",96,～,"",96,630,534,464,""
"",クボタ,GL-21,4,21,"",●,"","","","","",●,●,"",90,～,"",90,454,366,270,""
"",クボタ,GL-23,4,23,"",●,"","","","","",●,●,"",90,～,"",90,400,335,292,""
"",クボタ,GL240,4,24,"",●,"","","","",●,"",●,"",93,～,"",93,694,493,287,""
"",クボタ,GL240,3,24,"",●,"","","","",●,"","",●,93,～,"",93,780,584,417,""
"",クボタ,GT-3,10,21,"",●,"","","","","",●,●,"",92,～,"",92,444,300,220,""
"",クボタ,KB205,3,20.5,"",●,"","","","","",●,●,"",07,～,"",07,1296,1160,1080,""
"",クボタ,KL21,4,21,"",●,"","","","",●,"",●,"",99,～,"",99,741,636,556,""
"",クボタ,KL23,7,23,"",●,"","","","",●,"",●,"",99,～,"",99,1141,854,500,""
"",クボタ,KT24,4,24,"",●,"","","","",●,"",●,"",02,～,"",02,1296,966,790,""
"",クボタ,L1-205,3,20,"",●,"","","","","",●,●,"",86,～,"",86,350,255,185,""
"",クボタ,L2202,3,22,●,"","","","","","",●,●,"",78,～,"",83,200,160,140,""
"",クボタ,T22,4,22,"",●,"","","","",●,"",●,"",99,～,"",99,883,697,602,""
"",クボタ,X-20,5,20,"",●,"","","","","",●,●,"",87,～,"",87,238,218,139,""
"",ヤンマー,AF222,5,22,"",●,"","","","",●,"",●,"",00,～,"",03,1150,993,815,""
"",ヤンマー,F-200,3,20,"",●,"","","","",●,"","",●,98,～,"",98,139,126,100,""
"",ヤンマー,F-210,4,21,●,"","","","","",●,"",●,"",94,～,"",98,833,603,286,""
"",ヤンマー,F-230,3,23,●,"","","","","",●,"",●,"",97,～,"",98,700,604,556,""
"",ヤンマー,US324,3,24,"",●,"","","","","",●,●,"",02,～,"",03,1343,959,700,""
