3　コンバイン(タンク　有・無),"","","","","","","","","","","","","","","",""
"",(2)3条,"","","","","","","","","","","","","","",""
"",③北陸,"","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","",単位：台、千円,"",""
"",銘柄,型式　　　　(派生を含む),台数,条数,タンク,"",キャビン,"",年式及び初販年,"","","",販売価格(千円),"","",備考
"","","","","",有,無,有,無,"","","","",最高,平均,最低,""
"",ヰセキ,HF322,5,3,●,"","",●,95,～,"",01,1301,966,657,""
"",ヰセキ,HF325,5,3,●,"","",●,97,～,"",00,1001,687,51,""
"",ヰセキ,HF331,6,3,●,"","",●,98,～,"",03,1501,982,380,""
"",ヰセキ,HVG323,3,3,●,"","",●,04,～,"",10,2521,1591,750,""
"",クボタ,AR317,6,3,●,"","",●,04,～,"",04,1150,1048,831,""
"",クボタ,AR320,7,3,●,"","",●,03,～,"",03,1065,868,600,""
"",クボタ,AR323,10,3,●,"","",●,03,～,"",03,1389,1040,700,""
"",クボタ,ARN317,3,3,●,"","",●,06,～,"",06,1374,1165,916,""
"",クボタ,ARN320,6,3,●,"","",●,06,～,"",06,1900,1545,1270,""
"",クボタ,ARN323,14,3,●,"","",●,06,～,"",06,2204,1526,800,""
"",クボタ,ARN327,13,3,●,"","",●,05,～,"",05,2407,1920,1500,""
"",クボタ,ARN331,6,3,●,"","",●,05,～,"",05,2305,1820,1201,""
"",クボタ,ER320,3,3,●,"","",●,11,～,"",11,2231,1989,1700,""
"",クボタ,ER323,5,3,●,"","",●,11,～,"",11,2543,2298,1944,""
"",クボタ,ER329,10,3,●,"","",●,10,～,"",10,3400,2784,1335,""
"",クボタ,SR21,3,3,●,"","",●,95,～,"",95,1019,653,241,""
"",クボタ,SR25,4,3,●,"","",●,95,～,"",95,1250,845,364,""
"",クボタ,SR265,4,3,●,"","",●,00,～,"",00,1296,813,500,""
"",クボタ,SR30,4,3,●,"","",●,95,～,"",95,1158,803,464,""
"",クボタ,SR315,3,3,●,"","",●,00,～,"",00,1111,1003,898,""
"",クボタ,SR-M23,4,3,●,"","",●,99,～,"",99,1200,555,19,""
"",三菱,VS231,3,3,●,"","",●,02,～,"",02,556,421,306,""
"",ヤンマー,AE330,5,3,●,"","",●,11,～,"",11,3241,3017,2593,""
"",ヤンマー,AJ323,4,3,●,"","",●,11,～,"",11,3139,2405,1824,""
"",ヤンマー,CA215GP,11,3,●,"","",●,95,～,"",03,648,430,28,""
"",ヤンマー,CA230GH,4,3,●,"","",●,94,～,"",95,600,363,37,""
"",ヤンマー,CA250GH,5,3,●,"","",●,93,～,"",95,833,694,556,""
"",ヤンマー,CA300GH,5,3,●,"","",●,91,～,"",98,1148,465,19,""
"",ヤンマー,GC322,10,3,●,"","",●,03,～,"",05,1667,1088,50,""
"",ヤンマー,GC328,7,3,●,"","",●,99,～,"",02,1435,1235,926,""
"",ヤンマー,GC329,3,3,●,"","",●,04,～,"",07,1629,1531,1389,""
"",ヤンマー,GC335,5,3,●,"","",●,99,～,"",13,2000,1270,278,""
