2　乗用型田植機(クランク式・ロータリー式),"","","","","","","","","","","","","","","",""
"",(3)6条,"","","","","","","","","","","","","","",""
"",⑥近畿,"","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","",単位：台、千円,"",""
"",銘柄,型式　　　　(派生を含む),台数,条数,植付け方式,"",施肥機,"",年式及び初販年,"","","",販売価格(千円),"","",備考
"","","","","",クランク,ロータリー,有,無,"","","","",最高,平均,最低,""
"",ヰセキ,PZ60,9,6,"",●,●,"",07,～,"",11,1120,818,32,""
"",クボタ,SPU60,3,6,"",●,"",●,00,～,"",00,633,357,196,""
"",ヤンマー,VP6,4,6,"",●,●,"",04,～,"",05,1080,806,588,""
"",ヤンマー,VP60X,6,6,"",●,●,"",07,～,"",07,948,831,764,""
