2　乗用型田植機(クランク式・ロータリー式),"","","","","","","","","","","","","","","",""
"",(1)3～4条,"","","","","","","","","","","","","","",""
"",②関東,"","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","",単位：台、千円,"",""
"",銘柄,型式　　　　(派生を含む),台数,条数,植付け方式,"",施肥機,"",年式及び初販年,"","","",販売価格(千円),"","",備考
"","","","","",クランク,ロータリー,有,無,"","","","",最高,平均,最低,""
"",クボタ,JC3,3,3,●,"","",●,05,～,"",05,300,208,139,""
"",ヰセキ,PK43,3,4,●,"","",●,96,～,"",02,200,153,108,""
"",ヰセキ,PM40,10,4,"",●,"",●,89,～,"",96,120,77,10,""
"",ヰセキ,PM43,8,4,"",●,"",●,95,～,"",01,250,159,50,""
"",ヰセキ,PP4,5,4,●,"","",●,00,～,"",03,170,95,10,""
"",ヰセキ,PQ4,8,4,"",●,"",●,02,～,"",07,345,288,100,""
"",クボタ,JC4,22,4,●,"","",●,02,～,"",05,300,157,07,""
"",クボタ,JC4A,9,4,●,"","",●,03,～,"",09,315,220,70,""
"",クボタ,SPJ400,11,4,"",●,"",●,97,～,"",99,324,188,51,""
"",クボタ,SPJ40A,8,4,"",●,"",●,01,～,"",01,432,305,170,""
"",クボタ,SPU40P,4,4,"",●,"",●,04,～,"",04,500,384,292,""
"",クボタ,SPU450P,10,4,"",●,●,"",08,～,"",08,1000,774,579,""
"",クボタ,SPU450P,6,4,"",●,"",●,08,～,"",08,750,586,450,""
"",クボタ,SPU45P,9,4,"",●,●,"",04,～,"",07,695,509,300,""
"",クボタ,SPU45P,13,4,"",●,"",●,04,～,"",07,648,397,231,""
"",三菱,LV4,3,4,"",●,"",●,06,～,"",06,574,486,435,""
"",三菱,MPR43H,3,4,"",●,"",●,03,～,"",03,403,364,300,""
"",ヤンマー,PE-1,16,4,●,"","",●,98,～,"",02,278,175,39,""
"",ヤンマー,PE-4,6,4,●,"","",●,91,～,"",02,170,102,37,""
"",ヤンマー,PE-40,3,4,●,"","",●,96,～,"",96,278,191,65,""
"",ヤンマー,PE-40R,5,4,"",●,"",●,99,～,"",99,324,213,93,""
"",ヤンマー,PE-4A,4,4,●,"","",●,99,～,"",00,200,123,56,""
"",ヤンマー,PE-4AR,4,4,"",●,"",●,99,～,"",00,278,204,139,""
"",ヤンマー,PES-1,7,4,●,"","",●,07,～,"",07,429,301,185,""
"",ヤンマー,RJ4,4,4,"",●,"",●,13,～,"",14,1000,852,741,""
"",ヤンマー,RR4,5,4,"",●,"",●,98,～,"",00,352,251,80,""
"",ヤンマー,RR400,3,4,"",●,"",●,93,～,"",96,278,115,19,""
"",ヤンマー,VP1,6,4,"",●,"",●,10,～,"",10,630,497,352,""
"",ヤンマー,VP4,4,4,"",●,"",●,05,～,"",09,602,525,435,""
